location,name,freq,weighting,n_factors,date,ret
usa,short_term_reversal,daily,ew,4,1928-12-24,-0.0000660336528006359
usa,short_term_reversal,daily,ew,4,1928-12-26,0.00365866588742123
usa,short_term_reversal,daily,ew,4,1928-12-27,-0.00353772494223175
usa,short_term_reversal,daily,ew,4,1928-12-28,-0.00535573951999927
usa,short_term_reversal,daily,ew,4,1928-12-29,0.000154772380440533
usa,short_term_reversal,daily,ew,4,1928-12-31,-0.00449087487599569
usa,short_term_reversal,daily,ew,4,1929-01-02,0.00874952519700785
usa,short_term_reversal,daily,ew,4,1929-01-03,0.00235307966400729
usa,short_term_reversal,daily,ew,4,1929-01-04,-0.00444749844565502
usa,short_term_reversal,daily,ew,4,1929-01-05,0.00645989782685305
usa,short_term_reversal,daily,ew,4,1929-01-07,0.00178088704631949
usa,short_term_reversal,daily,ew,4,1929-01-08,-0.00104154962494881
usa,short_term_reversal,daily,ew,4,1929-01-09,-0.00116357053468966
usa,short_term_reversal,daily,ew,4,1929-01-10,0.0000669631898523784
usa,short_term_reversal,daily,ew,4,1929-01-11,-0.00153395352308155
usa,short_term_reversal,daily,ew,4,1929-01-12,0.00141725172548592
usa,short_term_reversal,daily,ew,4,1929-01-14,0.00014893730011703
usa,short_term_reversal,daily,ew,4,1929-01-15,-0.00256108648661102
usa,short_term_reversal,daily,ew,4,1929-01-16,-0.00377110311147308
usa,short_term_reversal,daily,ew,4,1929-01-17,-0.00495432651419422
usa,short_term_reversal,daily,ew,4,1929-01-18,-0.0000541083062102392
usa,short_term_reversal,daily,ew,4,1929-01-19,0.000158455126684507
usa,short_term_reversal,daily,ew,4,1929-01-21,-0.000312325059646811
usa,short_term_reversal,daily,ew,4,1929-01-22,-0.000405440817855996
usa,short_term_reversal,daily,ew,4,1929-01-23,-0.000668129612459954
usa,short_term_reversal,daily,ew,4,1929-01-24,0.000755077421833704
usa,short_term_reversal,daily,ew,4,1929-01-25,-0.00460268100867589
usa,short_term_reversal,daily,ew,4,1929-01-26,-0.00103957508693489
usa,short_term_reversal,daily,ew,4,1929-01-28,-0.0010654492472165
usa,short_term_reversal,daily,ew,4,1929-01-29,-0.00360660346750494
usa,short_term_reversal,daily,ew,4,1929-01-30,-0.00143276209755196
usa,short_term_reversal,daily,ew,4,1929-01-31,0.00231927176944477
usa,short_term_reversal,daily,ew,4,1929-02-01,0.00159325573976087
usa,short_term_reversal,daily,ew,4,1929-02-02,0.000650157123032232
usa,short_term_reversal,daily,ew,4,1929-02-04,0.00284923807677199
usa,short_term_reversal,daily,ew,4,1929-02-05,0.00183573909911477
usa,short_term_reversal,daily,ew,4,1929-02-06,0.00224766063072726
usa,short_term_reversal,daily,ew,4,1929-02-07,0.00708966367712302
usa,short_term_reversal,daily,ew,4,1929-02-08,0.00249285510090878
usa,short_term_reversal,daily,ew,4,1929-02-11,-0.0091124725238066
usa,short_term_reversal,daily,ew,4,1929-02-13,-0.000164175171782835
usa,short_term_reversal,daily,ew,4,1929-02-14,0.000796093982283079
usa,short_term_reversal,daily,ew,4,1929-02-15,0.0055171016976538
usa,short_term_reversal,daily,ew,4,1929-02-16,0.000175274429676803
usa,short_term_reversal,daily,ew,4,1929-02-18,-0.00495404390821708
usa,short_term_reversal,daily,ew,4,1929-02-19,0.000899309179383152
usa,short_term_reversal,daily,ew,4,1929-02-20,0.00133661244396251
usa,short_term_reversal,daily,ew,4,1929-02-21,-0.00183709063046044
usa,short_term_reversal,daily,ew,4,1929-02-25,-0.00147661797646146
usa,short_term_reversal,daily,ew,4,1929-02-26,0.000542286459258282
usa,short_term_reversal,daily,ew,4,1929-02-27,-0.00195745519860246
usa,short_term_reversal,daily,ew,4,1929-02-28,-0.00091632105248454
usa,short_term_reversal,daily,ew,4,1929-03-01,0.00165485274942426
usa,short_term_reversal,daily,ew,4,1929-03-02,0.00513574530251092
usa,short_term_reversal,daily,ew,4,1929-03-04,0.00337052297958417
usa,short_term_reversal,daily,ew,4,1929-03-05,-0.00172635210694815
usa,short_term_reversal,daily,ew,4,1929-03-06,0.00259748207131104
usa,short_term_reversal,daily,ew,4,1929-03-07,-0.00447307260295723
usa,short_term_reversal,daily,ew,4,1929-03-08,0.000292846258662343
usa,short_term_reversal,daily,ew,4,1929-03-09,-0.00206383049178558
usa,short_term_reversal,daily,ew,4,1929-03-11,0.0000300858194783381
usa,short_term_reversal,daily,ew,4,1929-03-12,-0.000824780078119837
usa,short_term_reversal,daily,ew,4,1929-03-13,-0.00259818683030449
usa,short_term_reversal,daily,ew,4,1929-03-14,-0.00200859573008965
usa,short_term_reversal,daily,ew,4,1929-03-15,0.00221381575456541
usa,short_term_reversal,daily,ew,4,1929-03-16,-0.00119491569328148
usa,short_term_reversal,daily,ew,4,1929-03-18,0.000982146570752864
usa,short_term_reversal,daily,ew,4,1929-03-19,-0.00234559314475075
usa,short_term_reversal,daily,ew,4,1929-03-20,-0.00577963585288323
usa,short_term_reversal,daily,ew,4,1929-03-21,0.00258517995811455
usa,short_term_reversal,daily,ew,4,1929-03-22,0.000342179052969622
usa,short_term_reversal,daily,ew,4,1929-03-23,0.00135955132598648
usa,short_term_reversal,daily,ew,4,1929-03-25,0.00282567724214946
usa,short_term_reversal,daily,ew,4,1929-03-26,-0.00256687429319946
usa,short_term_reversal,daily,ew,4,1929-03-27,-0.00531672626208884
usa,short_term_reversal,daily,ew,4,1929-03-28,-0.000613088761535164
usa,short_term_reversal,daily,ew,4,1929-04-01,0.00506198675933441
usa,short_term_reversal,daily,ew,4,1929-04-02,-0.00341796351707009
usa,short_term_reversal,daily,ew,4,1929-04-03,0.00450428682807895
usa,short_term_reversal,daily,ew,4,1929-04-04,0.0000962236825273858
usa,short_term_reversal,daily,ew,4,1929-04-05,0.00270153099481428
usa,short_term_reversal,daily,ew,4,1929-04-06,-0.00311027364903357
usa,short_term_reversal,daily,ew,4,1929-04-08,0.00277186578137644
usa,short_term_reversal,daily,ew,4,1929-04-09,-0.0041764864039483
usa,short_term_reversal,daily,ew,4,1929-04-10,-0.00525006318631188
usa,short_term_reversal,daily,ew,4,1929-04-11,-0.000984883321944595
usa,short_term_reversal,daily,ew,4,1929-04-12,0.00277720197028994
usa,short_term_reversal,daily,ew,4,1929-04-13,0.0000754585172541202
usa,short_term_reversal,daily,ew,4,1929-04-15,-0.00205589280244266
usa,short_term_reversal,daily,ew,4,1929-04-16,0.00298096448661658
usa,short_term_reversal,daily,ew,4,1929-04-17,-0.00216815105117029
usa,short_term_reversal,daily,ew,4,1929-04-18,0.00393418635558841
usa,short_term_reversal,daily,ew,4,1929-04-19,0.00106647322024476
usa,short_term_reversal,daily,ew,4,1929-04-20,-0.00159575571223828
usa,short_term_reversal,daily,ew,4,1929-04-22,0.00264739383149164
usa,short_term_reversal,daily,ew,4,1929-04-23,-0.000267040355721867
usa,short_term_reversal,daily,ew,4,1929-04-24,0.00149500335383854
usa,short_term_reversal,daily,ew,4,1929-04-25,-0.000505651834610933
usa,short_term_reversal,daily,ew,4,1929-04-26,0.000255535717050492
usa,short_term_reversal,daily,ew,4,1929-04-27,-0.000452174429561762
usa,short_term_reversal,daily,ew,4,1929-04-29,-0.00294104528025995
usa,short_term_reversal,daily,ew,4,1929-04-30,0.0036825027462291
usa,short_term_reversal,daily,ew,4,1929-05-01,-0.0000259034693312432
usa,short_term_reversal,daily,ew,4,1929-05-02,-0.00127887173690754
usa,short_term_reversal,daily,ew,4,1929-05-03,-0.0000141195219205508
usa,short_term_reversal,daily,ew,4,1929-05-04,0.00216310585078431
usa,short_term_reversal,daily,ew,4,1929-05-06,0.00114062154793009
usa,short_term_reversal,daily,ew,4,1929-05-07,0.0000811303175078305
usa,short_term_reversal,daily,ew,4,1929-05-08,-0.000606815643625701
usa,short_term_reversal,daily,ew,4,1929-05-09,0.0029588488462912
usa,short_term_reversal,daily,ew,4,1929-05-10,-0.00403399577302609
usa,short_term_reversal,daily,ew,4,1929-05-11,-6.04229761403714e-6
usa,short_term_reversal,daily,ew,4,1929-05-13,0.00526081287516122
usa,short_term_reversal,daily,ew,4,1929-05-14,-0.00103313545767756
usa,short_term_reversal,daily,ew,4,1929-05-15,-0.00431360944262722
usa,short_term_reversal,daily,ew,4,1929-05-16,0.000232335717872157
usa,short_term_reversal,daily,ew,4,1929-05-17,-0.00371518760695865
usa,short_term_reversal,daily,ew,4,1929-05-18,0.00214067905561872
usa,short_term_reversal,daily,ew,4,1929-05-20,0.000539815580717959
usa,short_term_reversal,daily,ew,4,1929-05-21,0.00174093846647142
usa,short_term_reversal,daily,ew,4,1929-05-22,-0.0000439470720386805
usa,short_term_reversal,daily,ew,4,1929-05-23,-0.00370010399682598
usa,short_term_reversal,daily,ew,4,1929-05-24,-0.00229765327194007
usa,short_term_reversal,daily,ew,4,1929-05-25,0.000970934646976992
usa,short_term_reversal,daily,ew,4,1929-05-27,0.000679804088321278
usa,short_term_reversal,daily,ew,4,1929-05-28,-0.00225947182117493
usa,short_term_reversal,daily,ew,4,1929-05-29,0.000683366293410117
usa,short_term_reversal,daily,ew,4,1929-05-31,0.000216557817297016
usa,short_term_reversal,daily,ew,4,1929-06-01,0.0037852581939523
usa,short_term_reversal,daily,ew,4,1929-06-03,0.00877276434697155
usa,short_term_reversal,daily,ew,4,1929-06-04,0.0130145678964378
usa,short_term_reversal,daily,ew,4,1929-06-05,0.00471213410238119
usa,short_term_reversal,daily,ew,4,1929-06-06,-0.00342221659889958
usa,short_term_reversal,daily,ew,4,1929-06-07,0.000226749096623634
usa,short_term_reversal,daily,ew,4,1929-06-08,-0.000602824907848264
usa,short_term_reversal,daily,ew,4,1929-06-10,-0.000639032943678374
usa,short_term_reversal,daily,ew,4,1929-06-11,0.000991651472952839
usa,short_term_reversal,daily,ew,4,1929-06-12,0.00283447909167495
usa,short_term_reversal,daily,ew,4,1929-06-13,0.00122581497665648
usa,short_term_reversal,daily,ew,4,1929-06-14,0.00296201163553212
usa,short_term_reversal,daily,ew,4,1929-06-15,-0.00161236158673054
usa,short_term_reversal,daily,ew,4,1929-06-17,-0.000321449020624205
usa,short_term_reversal,daily,ew,4,1929-06-18,0.000883901479043854
usa,short_term_reversal,daily,ew,4,1929-06-19,-0.000961644878817714
usa,short_term_reversal,daily,ew,4,1929-06-20,-0.0000442166320105221
usa,short_term_reversal,daily,ew,4,1929-06-21,0.00138870910366931
usa,short_term_reversal,daily,ew,4,1929-06-22,0.00224688209760227
usa,short_term_reversal,daily,ew,4,1929-06-24,0.00267016194304479
usa,short_term_reversal,daily,ew,4,1929-06-25,-0.00126669936508074
usa,short_term_reversal,daily,ew,4,1929-06-26,-0.00207099706711751
usa,short_term_reversal,daily,ew,4,1929-06-27,-0.00425770239364801
usa,short_term_reversal,daily,ew,4,1929-06-28,-0.000517772076421607
usa,short_term_reversal,daily,ew,4,1929-06-29,-0.000810250114291348
usa,short_term_reversal,daily,ew,4,1929-07-01,0.00232130282137183
usa,short_term_reversal,daily,ew,4,1929-07-02,0.00421257517300463
usa,short_term_reversal,daily,ew,4,1929-07-03,0.00135504663161522
usa,short_term_reversal,daily,ew,4,1929-07-05,0.000698299441776198
usa,short_term_reversal,daily,ew,4,1929-07-06,-0.00173176127656603
usa,short_term_reversal,daily,ew,4,1929-07-08,0.00310239298070726
usa,short_term_reversal,daily,ew,4,1929-07-09,-0.00442523902048633
usa,short_term_reversal,daily,ew,4,1929-07-10,-0.000526814875264395
usa,short_term_reversal,daily,ew,4,1929-07-11,-0.00288336534511605
usa,short_term_reversal,daily,ew,4,1929-07-12,-0.00150472541862359
usa,short_term_reversal,daily,ew,4,1929-07-13,0.00204536658533005
usa,short_term_reversal,daily,ew,4,1929-07-15,0.000939903004765572
usa,short_term_reversal,daily,ew,4,1929-07-16,0.000354795852484583
usa,short_term_reversal,daily,ew,4,1929-07-17,-0.00207935900440322
usa,short_term_reversal,daily,ew,4,1929-07-18,-0.00333961976558459
usa,short_term_reversal,daily,ew,4,1929-07-19,-0.00376658757872852
usa,short_term_reversal,daily,ew,4,1929-07-20,1.95083312490876e-6
usa,short_term_reversal,daily,ew,4,1929-07-22,0.00147168183546267
usa,short_term_reversal,daily,ew,4,1929-07-23,0.00174585191633749
usa,short_term_reversal,daily,ew,4,1929-07-24,0.000108717120988979
usa,short_term_reversal,daily,ew,4,1929-07-25,-0.00250930033848512
usa,short_term_reversal,daily,ew,4,1929-07-26,-0.00178812938333841
usa,short_term_reversal,daily,ew,4,1929-07-27,0.0000258152824043799
usa,short_term_reversal,daily,ew,4,1929-07-29,0.000705841100225568
usa,short_term_reversal,daily,ew,4,1929-07-30,-0.00133440810790084
usa,short_term_reversal,daily,ew,4,1929-07-31,-0.000907861993618932
usa,short_term_reversal,daily,ew,4,1929-08-01,0.00264458426888387
usa,short_term_reversal,daily,ew,4,1929-08-02,-0.000629370752773989
usa,short_term_reversal,daily,ew,4,1929-08-03,-0.00202511155539455
usa,short_term_reversal,daily,ew,4,1929-08-05,0.00750124370260618
usa,short_term_reversal,daily,ew,4,1929-08-06,0.00179114833456534
usa,short_term_reversal,daily,ew,4,1929-08-07,-0.00134507253401586
usa,short_term_reversal,daily,ew,4,1929-08-08,-0.00348924203733869
usa,short_term_reversal,daily,ew,4,1929-08-09,0.00594370618486072
usa,short_term_reversal,daily,ew,4,1929-08-10,-0.00681949411065355
usa,short_term_reversal,daily,ew,4,1929-08-12,0.00317931893525528
usa,short_term_reversal,daily,ew,4,1929-08-13,-0.000786344439660342
usa,short_term_reversal,daily,ew,4,1929-08-14,0.00350460045132477
usa,short_term_reversal,daily,ew,4,1929-08-15,0.00133378163313193
usa,short_term_reversal,daily,ew,4,1929-08-16,0.00509097004858675
usa,short_term_reversal,daily,ew,4,1929-08-17,-0.000842455218738344
usa,short_term_reversal,daily,ew,4,1929-08-19,0.00308505935484623
usa,short_term_reversal,daily,ew,4,1929-08-20,-0.00121397545944995
usa,short_term_reversal,daily,ew,4,1929-08-21,-0.00257508014767236
usa,short_term_reversal,daily,ew,4,1929-08-22,-0.00246773627874608
usa,short_term_reversal,daily,ew,4,1929-08-23,-0.00113834095817406
usa,short_term_reversal,daily,ew,4,1929-08-24,0.00463955722448177
usa,short_term_reversal,daily,ew,4,1929-08-26,-0.00152772415034938
usa,short_term_reversal,daily,ew,4,1929-08-27,-0.00155913514165812
usa,short_term_reversal,daily,ew,4,1929-08-28,-0.000813512853201253
usa,short_term_reversal,daily,ew,4,1929-08-29,-0.00219416573815063
usa,short_term_reversal,daily,ew,4,1929-08-30,-0.000212915235904678
usa,short_term_reversal,daily,ew,4,1929-09-03,0.0023948247973091
usa,short_term_reversal,daily,ew,4,1929-09-04,0.00347655130886065
usa,short_term_reversal,daily,ew,4,1929-09-05,0.00442961068680864
usa,short_term_reversal,daily,ew,4,1929-09-06,-0.00939938425352078
usa,short_term_reversal,daily,ew,4,1929-09-07,-0.00100205192437101
usa,short_term_reversal,daily,ew,4,1929-09-09,0.00384499692545728
usa,short_term_reversal,daily,ew,4,1929-09-10,0.00137183957076059
usa,short_term_reversal,daily,ew,4,1929-09-11,-0.00387758219395123
usa,short_term_reversal,daily,ew,4,1929-09-12,0.00712940267590351
usa,short_term_reversal,daily,ew,4,1929-09-13,0.000787982796930778
usa,short_term_reversal,daily,ew,4,1929-09-14,0.000542542087112151
usa,short_term_reversal,daily,ew,4,1929-09-16,-0.0034569253634567
usa,short_term_reversal,daily,ew,4,1929-09-17,0.00416472692180141
usa,short_term_reversal,daily,ew,4,1929-09-18,0.000156051248547324
usa,short_term_reversal,daily,ew,4,1929-09-19,-0.000878924602616907
usa,short_term_reversal,daily,ew,4,1929-09-20,0.000488552114430548
usa,short_term_reversal,daily,ew,4,1929-09-21,0.00189610680617279
usa,short_term_reversal,daily,ew,4,1929-09-23,-0.00480439280693203
usa,short_term_reversal,daily,ew,4,1929-09-24,0.000687981688908972
usa,short_term_reversal,daily,ew,4,1929-09-25,-0.000187969591160204
usa,short_term_reversal,daily,ew,4,1929-09-26,-0.00388140412444462
usa,short_term_reversal,daily,ew,4,1929-09-27,0.00238656784245684
usa,short_term_reversal,daily,ew,4,1929-09-28,-0.0026409281784656
usa,short_term_reversal,daily,ew,4,1929-09-30,-0.0000931668502024154
usa,short_term_reversal,daily,ew,4,1929-10-01,0.00197739063236191
usa,short_term_reversal,daily,ew,4,1929-10-02,-0.00167656179532311
usa,short_term_reversal,daily,ew,4,1929-10-03,0.00386021259666179
usa,short_term_reversal,daily,ew,4,1929-10-04,-0.00728228317841716
usa,short_term_reversal,daily,ew,4,1929-10-05,0.00708427076978743
usa,short_term_reversal,daily,ew,4,1929-10-07,0.00377146658862605
usa,short_term_reversal,daily,ew,4,1929-10-08,-0.0030638785952359
usa,short_term_reversal,daily,ew,4,1929-10-09,-0.000313928673220583
usa,short_term_reversal,daily,ew,4,1929-10-10,0.00298259255694668
usa,short_term_reversal,daily,ew,4,1929-10-11,-8.07343838831213e-6
usa,short_term_reversal,daily,ew,4,1929-10-14,-0.000988241243252092
usa,short_term_reversal,daily,ew,4,1929-10-15,0.00250209086011445
usa,short_term_reversal,daily,ew,4,1929-10-16,0.00485093018371261
usa,short_term_reversal,daily,ew,4,1929-10-17,-0.00248839015050243
usa,short_term_reversal,daily,ew,4,1929-10-18,0.00409109811509834
usa,short_term_reversal,daily,ew,4,1929-10-19,-0.00327039252607805
usa,short_term_reversal,daily,ew,4,1929-10-21,0.00218008790598454
usa,short_term_reversal,daily,ew,4,1929-10-22,-0.00416115823482971
usa,short_term_reversal,daily,ew,4,1929-10-23,0.0145475513132907
usa,short_term_reversal,daily,ew,4,1929-10-24,-0.00865588688823476
usa,short_term_reversal,daily,ew,4,1929-10-25,-0.00419506315173964
usa,short_term_reversal,daily,ew,4,1929-10-26,0.00342175948560168
usa,short_term_reversal,daily,ew,4,1929-10-28,0.00673117128352192
usa,short_term_reversal,daily,ew,4,1929-10-29,0.0163261136050586
usa,short_term_reversal,daily,ew,4,1929-10-30,-0.0272664391061877
usa,short_term_reversal,daily,ew,4,1929-10-31,0.0120604820754571
usa,short_term_reversal,daily,ew,4,1929-11-04,0.0260912281879604
usa,short_term_reversal,daily,ew,4,1929-11-06,-0.00126871646593816
usa,short_term_reversal,daily,ew,4,1929-11-07,-0.00297633010099651
usa,short_term_reversal,daily,ew,4,1929-11-08,0.00111300020740869
usa,short_term_reversal,daily,ew,4,1929-11-11,-0.00512776240797932
usa,short_term_reversal,daily,ew,4,1929-11-12,-0.00743061839972936
usa,short_term_reversal,daily,ew,4,1929-11-13,-0.007035001049318
usa,short_term_reversal,daily,ew,4,1929-11-14,-0.00223906853369615
usa,short_term_reversal,daily,ew,4,1929-11-15,0.00801047166809169
usa,short_term_reversal,daily,ew,4,1929-11-18,0.00675235654416207
usa,short_term_reversal,daily,ew,4,1929-11-19,-0.00621094427430787
usa,short_term_reversal,daily,ew,4,1929-11-20,0.00416976042650224
usa,short_term_reversal,daily,ew,4,1929-11-21,0.00125522849860266
usa,short_term_reversal,daily,ew,4,1929-11-22,0.00482449618662759
usa,short_term_reversal,daily,ew,4,1929-11-25,-0.00320700294100326
usa,short_term_reversal,daily,ew,4,1929-11-26,-0.0044876209709285
usa,short_term_reversal,daily,ew,4,1929-11-27,0.00190455639283395
usa,short_term_reversal,daily,ew,4,1929-12-02,0.00112871874471172
usa,short_term_reversal,daily,ew,4,1929-12-03,-0.000740614779748064
usa,short_term_reversal,daily,ew,4,1929-12-04,0.00950493645776308
usa,short_term_reversal,daily,ew,4,1929-12-05,-0.0033657258882681
usa,short_term_reversal,daily,ew,4,1929-12-06,-0.000185566876562409
usa,short_term_reversal,daily,ew,4,1929-12-07,0.00205306899337244
usa,short_term_reversal,daily,ew,4,1929-12-09,0.00461404677995169
usa,short_term_reversal,daily,ew,4,1929-12-10,-0.00314490749516967
usa,short_term_reversal,daily,ew,4,1929-12-11,-0.00207769143200749
usa,short_term_reversal,daily,ew,4,1929-12-12,0.00104133939597407
usa,short_term_reversal,daily,ew,4,1929-12-13,-0.00121003998895773
usa,short_term_reversal,daily,ew,4,1929-12-14,0.000162006204150812
usa,short_term_reversal,daily,ew,4,1929-12-16,-0.0011940157020365
usa,short_term_reversal,daily,ew,4,1929-12-17,-0.000687571707630238
usa,short_term_reversal,daily,ew,4,1929-12-18,0.00485726849653819
usa,short_term_reversal,daily,ew,4,1929-12-19,-0.00240177176050074
usa,short_term_reversal,daily,ew,4,1929-12-20,-0.000526659269622681
usa,short_term_reversal,daily,ew,4,1929-12-21,-0.000453314462075397
usa,short_term_reversal,daily,ew,4,1929-12-23,-0.00309533813387482
usa,short_term_reversal,daily,ew,4,1929-12-24,0.00277243256285391
usa,short_term_reversal,daily,ew,4,1929-12-26,-0.00269979928775205
usa,short_term_reversal,daily,ew,4,1929-12-27,-0.00420531781055003
usa,short_term_reversal,daily,ew,4,1929-12-28,0.00228066792346751
usa,short_term_reversal,daily,ew,4,1929-12-30,-0.00182296180709452
usa,short_term_reversal,daily,ew,4,1929-12-31,-0.00649520907452253
usa,short_term_reversal,daily,ew,4,1930-01-02,0.0120886084875991
usa,short_term_reversal,daily,ew,4,1930-01-03,0.000261266658144303
usa,short_term_reversal,daily,ew,4,1930-01-04,0.000484526128447873
usa,short_term_reversal,daily,ew,4,1930-01-06,0.00269502327240607
usa,short_term_reversal,daily,ew,4,1930-01-07,0.00174520817870807
usa,short_term_reversal,daily,ew,4,1930-01-08,-0.00234938025555302
usa,short_term_reversal,daily,ew,4,1930-01-09,0.00109524391486041
usa,short_term_reversal,daily,ew,4,1930-01-10,-0.000113928934029246
usa,short_term_reversal,daily,ew,4,1930-01-11,0.000590766059069604
usa,short_term_reversal,daily,ew,4,1930-01-13,-0.000968335820506121
usa,short_term_reversal,daily,ew,4,1930-01-14,0.000139725596325454
usa,short_term_reversal,daily,ew,4,1930-01-15,0.00082546292289015
usa,short_term_reversal,daily,ew,4,1930-01-16,-0.00145832226735892
usa,short_term_reversal,daily,ew,4,1930-01-17,0.00443721356999161
usa,short_term_reversal,daily,ew,4,1930-01-18,0.00173600890492245
usa,short_term_reversal,daily,ew,4,1930-01-20,0.00250680869734194
usa,short_term_reversal,daily,ew,4,1930-01-21,0.00133142340072703
usa,short_term_reversal,daily,ew,4,1930-01-22,0.00486106945790083
usa,short_term_reversal,daily,ew,4,1930-01-23,-0.00408369314802201
usa,short_term_reversal,daily,ew,4,1930-01-24,-0.00119776844397878
usa,short_term_reversal,daily,ew,4,1930-01-25,-0.00268298406359195
usa,short_term_reversal,daily,ew,4,1930-01-27,0.000601830500024375
usa,short_term_reversal,daily,ew,4,1930-01-28,0.00642575872005186
usa,short_term_reversal,daily,ew,4,1930-01-29,-0.000745759242713322
usa,short_term_reversal,daily,ew,4,1930-01-30,0.000609586352233058
usa,short_term_reversal,daily,ew,4,1930-01-31,0.00120871525343734
usa,short_term_reversal,daily,ew,4,1930-02-01,0.00423722642487945
usa,short_term_reversal,daily,ew,4,1930-02-03,0.00140689969149703
usa,short_term_reversal,daily,ew,4,1930-02-04,0.000376927561627032
usa,short_term_reversal,daily,ew,4,1930-02-05,0.00150696825918551
usa,short_term_reversal,daily,ew,4,1930-02-06,-0.000803462086526707
usa,short_term_reversal,daily,ew,4,1930-02-07,-0.000182958590857877
usa,short_term_reversal,daily,ew,4,1930-02-08,-0.001883612864928
usa,short_term_reversal,daily,ew,4,1930-02-10,0.00155223171774044
usa,short_term_reversal,daily,ew,4,1930-02-11,-0.00344860703523236
usa,short_term_reversal,daily,ew,4,1930-02-13,-0.00283077198819759
usa,short_term_reversal,daily,ew,4,1930-02-14,0.0002521684756403
usa,short_term_reversal,daily,ew,4,1930-02-15,-0.000447537231793419
usa,short_term_reversal,daily,ew,4,1930-02-17,0.000340177658103829
usa,short_term_reversal,daily,ew,4,1930-02-18,0.000297918241096007
usa,short_term_reversal,daily,ew,4,1930-02-19,-0.000880950999817918
usa,short_term_reversal,daily,ew,4,1930-02-20,0.000483758640727004
usa,short_term_reversal,daily,ew,4,1930-02-21,-0.000451833090320463
usa,short_term_reversal,daily,ew,4,1930-02-24,0.000543974604690435
usa,short_term_reversal,daily,ew,4,1930-02-25,-0.000912177588084058
usa,short_term_reversal,daily,ew,4,1930-02-26,0.00463316580903228
usa,short_term_reversal,daily,ew,4,1930-02-27,-0.00126539703824614
usa,short_term_reversal,daily,ew,4,1930-02-28,-0.00367534603757829
usa,short_term_reversal,daily,ew,4,1930-03-01,-0.00200982536362532
usa,short_term_reversal,daily,ew,4,1930-03-03,0.00183316293779261
usa,short_term_reversal,daily,ew,4,1930-03-04,-0.0018794677372464
usa,short_term_reversal,daily,ew,4,1930-03-05,0.00236103724057459
usa,short_term_reversal,daily,ew,4,1930-03-06,0.0017067486260913
usa,short_term_reversal,daily,ew,4,1930-03-07,-0.00286928649023904
usa,short_term_reversal,daily,ew,4,1930-03-08,-0.00139565704389225
usa,short_term_reversal,daily,ew,4,1930-03-10,-0.00497178196645666
usa,short_term_reversal,daily,ew,4,1930-03-11,-0.00017413748524803
usa,short_term_reversal,daily,ew,4,1930-03-12,0.00553371151548832
usa,short_term_reversal,daily,ew,4,1930-03-13,0.00238953767063237
usa,short_term_reversal,daily,ew,4,1930-03-14,-0.00075231651421661
usa,short_term_reversal,daily,ew,4,1930-03-15,-0.00090704792042696
usa,short_term_reversal,daily,ew,4,1930-03-17,0.000670552067204216
usa,short_term_reversal,daily,ew,4,1930-03-18,0.00297483994603731
usa,short_term_reversal,daily,ew,4,1930-03-19,-0.000523074132879414
usa,short_term_reversal,daily,ew,4,1930-03-20,-0.000824598189211446
usa,short_term_reversal,daily,ew,4,1930-03-21,-0.00391052252284564
usa,short_term_reversal,daily,ew,4,1930-03-22,0.00227485477507558
usa,short_term_reversal,daily,ew,4,1930-03-24,-0.0045463447119864
usa,short_term_reversal,daily,ew,4,1930-03-25,-0.00372090123920612
usa,short_term_reversal,daily,ew,4,1930-03-26,-0.00237930689828867
usa,short_term_reversal,daily,ew,4,1930-03-27,0.0016897349862993
usa,short_term_reversal,daily,ew,4,1930-03-28,-0.00133225430949788
usa,short_term_reversal,daily,ew,4,1930-03-29,-0.00733980698985596
usa,short_term_reversal,daily,ew,4,1930-03-31,0.000782989611572477
usa,short_term_reversal,daily,ew,4,1930-04-01,0.00539094242760911
usa,short_term_reversal,daily,ew,4,1930-04-02,0.00898948048455729
usa,short_term_reversal,daily,ew,4,1930-04-03,-0.000977619611308625
usa,short_term_reversal,daily,ew,4,1930-04-04,-0.00223644720307703
usa,short_term_reversal,daily,ew,4,1930-04-05,0.00178645494021619
usa,short_term_reversal,daily,ew,4,1930-04-07,-0.00595914377851747
usa,short_term_reversal,daily,ew,4,1930-04-08,0.000193048163776595
usa,short_term_reversal,daily,ew,4,1930-04-09,-0.00369678762889607
usa,short_term_reversal,daily,ew,4,1930-04-10,-0.00154826687375369
usa,short_term_reversal,daily,ew,4,1930-04-11,-0.00213316581187137
usa,short_term_reversal,daily,ew,4,1930-04-12,0.00104802578483553
usa,short_term_reversal,daily,ew,4,1930-04-14,-0.000584892916563102
usa,short_term_reversal,daily,ew,4,1930-04-15,0.00187869356861528
usa,short_term_reversal,daily,ew,4,1930-04-16,0.000813988146686035
usa,short_term_reversal,daily,ew,4,1930-04-17,-0.00297141961554537
usa,short_term_reversal,daily,ew,4,1930-04-21,-0.00147798369618356
usa,short_term_reversal,daily,ew,4,1930-04-22,-0.003594393493577
usa,short_term_reversal,daily,ew,4,1930-04-23,-0.0033147323916071
usa,short_term_reversal,daily,ew,4,1930-04-24,0.000426063736816558
usa,short_term_reversal,daily,ew,4,1930-04-25,0.00163070115691554
usa,short_term_reversal,daily,ew,4,1930-04-26,-0.00103550211528189
usa,short_term_reversal,daily,ew,4,1930-04-28,0.00253130511560561
